source_table_index,PREFIX,VARIABLE_NAME,DESCRIPTION,LOCATION_CODE,SCOPE
100,SK_03_,BOND_BIZUSE_PCT_TOT_L45,Total of lines 4 and 5,SCHED-K-PART-03-LINE-06,PC
100,SK_03_,BOND_BIZUSE_POST_ISSUANC_X,Post-issuance compliance procedures? (see SK-FORM-VERSION-2011-PART-03),SCHED-K-PART-03-LINE-07,PC
100,SK_03_,BOND_BIZUSE_PRIVATE_SEC_X,Bond issue meets private security or payment test?,SCHED-K-PART-03-LINE-07,PC
100,SK_03_,BOND_BIZUSE_CHANGE_X,Change in use of bond financed property?,SCHED-K-PART-03-LINE-08A,PC
100,SK_03_,BOND_BIZUSE_CHANGE_PCT,Percentage change in use of bond financed property,SCHED-K-PART-03-LINE-08B,PC
100,SK_03_,BOND_BIZUSE_REMEDIAL_ACT_X,Remedial action taken?,SCHED-K-PART-03-LINE-08C,PC
100,SK_03_,BOND_BIZUSE_REMEDIATED_X,Nonqualified bonds remediated procedures?,SCHED-K-PART-03-LINE-09,PC
101,SK_04_,BOND_ISSUE_REFERENCE_NUM,Bond issue reference number (A-D),SCHED-K-PART-04-LINE-00,PC
101,SK_04_,BOND_ARB_FORM_8038_FILED_X,Form 8038-T filed?,SCHED-K-PART-04-LINE-01,PC
101,SK_04_,BOND_ARB_REBATE_NOT_DUE_X,Rebate not due yet?,SCHED-K-PART-04-LINE-02A,PC
101,SK_04_,BOND_ARB_REBATE_EXCEPT_X,Exception to rebate?,SCHED-K-PART-04-LINE-02B,PC
101,SK_04_,BOND_ARB_NO_REBATE_DUE_X,No rebate due?,SCHED-K-PART-04-LINE-02C,PC
101,SK_04_,BOND_ARB_VAR_RATE_ISSUE_X,Variable rate issue?,SCHED-K-PART-04-LINE-03,PC
101,SK_04_,BOND_ARB_HEDGE_IDENTIFY_X,Hedge identified in books and records?,SCHED-K-PART-04-LINE-04A,PC
101,SK_04_,BOND_ARB_HEDGE_NAME_L1,Name Of Hedge Provider - BusinessNameLine1,SCHED-K-PART-04-LINE-04B,PC
101,SK_04_,BOND_ARB_HEDGE_NAME_L2,Name Of Hedge Provider - BusinessNameLine2,SCHED-K-PART-04-LINE-04B,PC
101,SK_04_,BOND_ARB_HEDGE_TERM,Form990 Schedule KPart IV - Term of hedge,SCHED-K-PART-04-LINE-04C,PC
101,SK_04_,BOND_ARB_HEDGE_INTEGRATE_X,Was the hedge superintegrated?,SCHED-K-PART-04-LINE-04D,PC
101,SK_04_,BOND_ARB_HEDGE_TERMINATE_X,Was the hedge terminated?,SCHED-K-PART-04-LINE-04E,PC
101,SK_04_,BOND_ARB_GIC_INVESTED_X,Gross proceeds invested in GIC?,SCHED-K-PART-04-LINE-05A,PC
101,SK_04_,BOND_ARB_GIC_PROV_NAME_L1,Name Of GICProvider - BusinessNameLine1,SCHED-K-PART-04-LINE-05B,PC
101,SK_04_,BOND_ARB_GIC_PROV_NAME_L2,Name Of GICProvider - BusinessNameLine2,SCHED-K-PART-04-LINE-05B,PC
101,SK_04_,BOND_ARB_GIC_TERM,Form990 Schedule KPart IV - Term of GIC,SCHED-K-PART-04-LINE-05C,PC
101,SK_04_,BOND_ARB_GIC_SAFE_HARBOR_X,Regulatory safe harbor satisfied?,SCHED-K-PART-04-LINE-05D,PC
101,SK_04_,BOND_ARB_PROCEED_INVEST_X,Gross proceeds invested?,SCHED-K-PART-04-LINE-06,PC
101,SK_04_,BOND_ARB_WRITTEN_PROC_X,Written procedures to monitor requirements?,SCHED-K-PART-04-LINE-07,PC
102,SK_05_,BOND_ISSUE_REFERENCE_NUM,Bond issue reference number (A-D),SCHED-K-PART-05,PC
102,SK_05_,PROC_CORRECTIVE_ACT_X,Federal tax requirements met?,SCHED-K-PART-05,PC
103,SK_06_,EXPLANATION_TEXT,Form990 Schedule KPart V - Explanation,SCHED-K-PART-06,PC
103,SK_06_,FORM_LINE_REFERENCE,Return reference,SCHED-K-PART-06,PC
103,SK_06_,IDENTIFIER,Form990 Schedule KPart V - Identifier,SCHED-K-PART-06,PC
103,SK_06_,RETURN_REFERENCE,Return reference,SCHED-K-PART-06,PC
104,SL_01_,TRANSAC_AMT_TAX_IMPOSED,Amount of tax imposed,SCHED-L-PART-01-LINE-02,PZ
104,SL_01_,TRANSAC_AMT_TAX_REIMBURSED,Amount of tax reimbursed,SCHED-L-PART-01-LINE-03,PZ
105,SL_01_,TRANSAC_DSQ_NAME_ORG_L1,Business Name - BusinessNameLine1,SCHED-L-PART-01-LINE-01-COL-A,PZ
105,SL_01_,TRANSAC_DSQ_NAME_ORG_L2,Business Name - BusinessNameLine2,SCHED-L-PART-01-LINE-01-COL-A,PZ
105,SL_01_,TRANSAC_DSQ_NAME_PERS,Disqualified Person Ex Bnft Tr Grp - Name - Person,SCHED-L-PART-01-LINE-01-COL-A,PZ
105,SL_01_,TRANSAC_RELATIONSHIP,Relationship between disqualified person and organization,SCHED-L-PART-01-LINE-01-COL-B,PZ
105,SL_01_,TRANSAC_DESC,Description of transaction,SCHED-L-PART-01-LINE-01-COL-C,PZ
105,SL_01_,TRANSAC_CORRECTED_X,Transaction corrected?,SCHED-L-PART-01-LINE-01-COL-D,PZ
106,SL_02_,LOAN_BALANCE_DUE_TOT,Total balance due,SCHED-L-PART-02-COL-F-TOT,PZ
107,SL_02_,LOAN_INT_NAME_ORG_L1,Name Business - BusinessNameLine1,SCHED-L-PART-02-COL-A,PZ
107,SL_02_,LOAN_INT_NAME_ORG_L2,Name Business - BusinessNameLine2,SCHED-L-PART-02-COL-A,PZ
107,SL_02_,LOAN_INT_NAME_PERS,Loan Table - Name - Person,SCHED-L-PART-02-COL-A,PZ
107,SL_02_,LOAN_RELATIONSHIP,Relationship with organization,SCHED-L-PART-02-COL-B,PZ
107,SL_02_,LOAN_PURPOSE,Purpose of loan,SCHED-L-PART-02-COL-C,PZ
107,SL_02_,LOAN_FROM_ORG_X,Loan from organization?,SCHED-L-PART-02-COL-D,PZ
107,SL_02_,LOAN_TO_ORG_X,Loan to organization?,SCHED-L-PART-02-COL-D,PZ
107,SL_02_,LOAN_AMT_ORIGIN_PRINCIPAL,Original principal amount,SCHED-L-PART-02-COL-E,PZ
107,SL_02_,LOAN_BALANCE_DUE,Loan Table - Balance due,SCHED-L-PART-02-COL-F,PZ
107,SL_02_,LOAN_DEFAULT_X,Loan Table - Default?,SCHED-L-PART-02-COL-G,PZ
107,SL_02_,LOAN_BOARD_APPROV_X,Approved by board?,SCHED-L-PART-02-COL-H,PZ
107,SL_02_,LOAN_WRITTEN_AGREEMENT_X,Written agreement?,SCHED-L-PART-02-COL-I,PZ
108,SL_03_,GRANT_INT_NAME_ORG_L1,Name Of Interested Business - BusinessNameLine1,SCHED-L-PART-03-COL-A,PZ
108,SL_03_,GRANT_INT_NAME_ORG_L2,Name Of Interested Business - BusinessNameLine2,SCHED-L-PART-03-COL-A,PZ
108,SL_03_,GRANT_INT_NAME_PERS,Name of interested person - Person,SCHED-L-PART-03-COL-A,PZ
108,SL_03_,GRANT_RELATIONSHIP,Relationship with organization,SCHED-L-PART-03-COL-B,PZ
108,SL_03_,GRANT_AMT,Amount of grant,SCHED-L-PART-03-COL-C,PZ
108,SL_03_,GRANT_TYPE,Type of assistance,SCHED-L-PART-03-COL-D,PZ
108,SL_03_,GRANT_PURPOSE,Form990 Schedule LPart III - PurposeOfAssistance,SCHED-L-PART-03-COL-E,PZ
109,SL_04_,BIZTRANSAC_INT_NAME_ORG_L1,Business Name - BusinessNameLine1,SCHED-L-PART-04-COL-A,PZ
109,SL_04_,BIZTRANSAC_INT_NAME_ORG_L2,Business Name - BusinessNameLine2,SCHED-L-PART-04-COL-A,PZ
109,SL_04_,BIZTRANSAC_INT_NAME_PERS,Name Of Interested - Name - Person,SCHED-L-PART-04-COL-A,PZ
109,SL_04_,BIZTRANSAC_RELATIONSHIP,Relationship with organization,SCHED-L-PART-04-COL-B,PZ
109,SL_04_,BIZTRANSAC_AMT,Amount of transaction,SCHED-L-PART-04-COL-C,PZ
109,SL_04_,BIZTRANSAC_DESC,Description of transaction,SCHED-L-PART-04-COL-D,PZ
109,SL_04_,BIZTRANSAC_SHARING_REV_X,Sharing of revenues?,SCHED-L-PART-04-COL-E,PZ
110,SL_05_,EXPLANATION_TEXT,Form990 Schedule LPart V - Explanation,SCHED-L-PART-05,PZ
110,SL_05_,FORM_LINE_REFERENCE,Form; part and line number reference,SCHED-L-PART-05,PZ
110,SL_05_,IDENTIFIER,Form990 Schedule LPart V - Identifier,SCHED-L-PART-05,PZ
110,SL_05_,RETURN_REFERENCE,Return reference,SCHED-L-PART-05,PZ
111,SM_01_,ART_WORK_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-01-COL-A,PC
111,SM_01_,ART_WORK_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-01-COL-B,PC
111,SM_01_,ART_WORK_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-01-COL-C,PC
111,SM_01_,ART_WORK_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-01-COL-D,PC
111,SM_01_,ART_HIST_TREASURE_NONCSH_X,Checkbox for lines on Part I,SCHED-M-PART-01-LINE-02-COL-A,PC
111,SM_01_,ART_HIST_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-02-COL-B,PC
111,SM_01_,ART_HIST_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-02-COL-C,PC
111,SM_01_,ART_HIST_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-02-COL-D,PC
111,SM_01_,ART_FRACT_INT_NONCSH_X,Checkbox for lines on Part I,SCHED-M-PART-01-LINE-03-COL-A,PC
111,SM_01_,ART_FRACT_INT_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-03-COL-B,PC
111,SM_01_,ART_FRACT_INT_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-03-COL-C,PC
111,SM_01_,ART_FRACT_INT_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-03-COL-D,PC
111,SM_01_,BOOK_PUBLICA_NONCSH_X,Checkbox for lines on Part I,SCHED-M-PART-01-LINE-04-COL-A,PC
111,SM_01_,BOOK_PUBLICA_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-04-COL-C,PC
111,SM_01_,BOOK_PUBLICA_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-04-COL-D,PC
111,SM_01_,CLOTHING_NONCSH_X,Checkbox for lines on Part I,SCHED-M-PART-01-LINE-05-COL-A,PC
111,SM_01_,CLOTHING_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-05-COL-C,PC
111,SM_01_,CLOTHING_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-05-COL-D,PC
111,SM_01_,CAR_BEHICLE_NONCSH_X,Checkbox for lines on Part I,SCHED-M-PART-01-LINE-06-COL-A,PC
111,SM_01_,CAR_BEHICLE_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-06-COL-B,PC
111,SM_01_,CAR_BEHICLE_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-06-COL-C,PC
111,SM_01_,CAR_BEHICLE_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-06-COL-D,PC
111,SM_01_,BOAT_PLANE_NONCSH_X,Checkbox for lines on Part I,SCHED-M-PART-01-LINE-07-COL-A,PC
111,SM_01_,BOAT_PLANE_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-07-COL-B,PC
111,SM_01_,BOAT_PLANE_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-07-COL-C,PC
111,SM_01_,BOAT_PLANE_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-07-COL-D,PC
111,SM_01_,IP_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-08-COL-A,PC
111,SM_01_,IP_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-08-COL-B,PC
111,SM_01_,IP_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-08-COL-C,PC
111,SM_01_,IP_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-08-COL-D,PC
111,SM_01_,SEC_PUB_TRADE_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-09-COL-A,PC
111,SM_01_,SEC_PUB_TRADE_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-09-COL-B,PC
111,SM_01_,SEC_PUB_TRADE_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-09-COL-C,PC
111,SM_01_,SEC_PUB_TRADE_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-09-COL-D,PC
111,SM_01_,SEC_STCK_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-10-COL-A,PC
111,SM_01_,SEC_STCK_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-10-COL-B,PC
111,SM_01_,SEC_STCK_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-10-COL-C,PC
111,SM_01_,SEC_STCK_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-10-COL-D,PC
111,SM_01_,SEC_PTR_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-11-COL-A,PC
111,SM_01_,SEC_PTR_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-11-COL-B,PC
111,SM_01_,SEC_PTR_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-11-COL-C,PC
111,SM_01_,SEC_PTR_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-11-COL-D,PC
111,SM_01_,SEC_MISC_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-12-COL-A,PC
111,SM_01_,SEC_MISC_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-12-COL-B,PC
111,SM_01_,SEC_MISC_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-12-COL-C,PC
111,SM_01_,SEC_MISC_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-12-COL-D,PC
111,SM_01_,QUAL_HIST_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-13-COL-A,PC
111,SM_01_,QUAL_HIST_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-13-COL-B,PC
111,SM_01_,QUAL_HIST_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-13-COL-C,PC
111,SM_01_,QUAL_HIST_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-13-COL-D,PC
111,SM_01_,QUAL_OTH_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-14-COL-A,PC
111,SM_01_,QUAL_OTH_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-14-COL-B,PC
111,SM_01_,QUAL_OTH_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-14-COL-C,PC
111,SM_01_,QUAL_OTH_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-14-COL-D,PC
111,SM_01_,RE_RESID_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-15-COL-A,PC
111,SM_01_,RE_RESID_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-15-COL-B,PC
111,SM_01_,RE_RESID_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-15-COL-C,PC
111,SM_01_,RE_RESID_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-15-COL-D,PC
111,SM_01_,RE_COMMERCIAL_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-16-COL-A,PC
111,SM_01_,RE_COMMERCIAL_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-16-COL-B,PC
111,SM_01_,RE_COMMERCIAL_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-16-COL-C,PC
111,SM_01_,RE_COMMERCIAL_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-16-COL-D,PC
111,SM_01_,RE_OTH_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-17-COL-A,PC
111,SM_01_,RE_OTH_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-17-COL-B,PC
111,SM_01_,RE_OTH_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-17-COL-C,PC
111,SM_01_,RE_OTH_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-17-COL-D,PC
111,SM_01_,COLLECTIBLES_NONCSH_X,Checkbox for lines on Part I,SCHED-M-PART-01-LINE-18-COL-A,PC
111,SM_01_,COLLECTIBLES_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-18-COL-B,PC
111,SM_01_,COLLECTIBLES_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-18-COL-C,PC
111,SM_01_,COLLECTIBLES_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-18-COL-D,PC
111,SM_01_,FOOD_INV_NONCSH_X,Checkbox for lines on Part I,SCHED-M-PART-01-LINE-19-COL-A,PC
111,SM_01_,FOOD_INV_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-19-COL-B,PC
111,SM_01_,FOOD_INV_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-19-COL-C,PC
111,SM_01_,FOOD_INV_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-19-COL-D,PC
111,SM_01_,DRUG_MEDICAL_NONCSH_X,Checkbox for lines on Part I,SCHED-M-PART-01-LINE-20-COL-A,PC
111,SM_01_,DRUG_MEDICAL_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-20-COL-B,PC
111,SM_01_,DRUG_MEDICAL_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-20-COL-C,PC
111,SM_01_,DRUG_MEDICAL_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-20-COL-D,PC
111,SM_01_,TAXIDERMY_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-21-COL-A,PC
111,SM_01_,TAXIDERMY_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-21-COL-B,PC
111,SM_01_,TAXIDERMY_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-21-COL-C,PC
111,SM_01_,TAXIDERMY_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-21-COL-D,PC
111,SM_01_,HIST_ARTIFACT_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-22-COL-A,PC
111,SM_01_,HIST_ARTIFACT_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-22-COL-B,PC
111,SM_01_,HIST_ARTIFACT_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-22-COL-C,PC
111,SM_01_,HIST_ARTIFACT_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-22-COL-D,PC
111,SM_01_,SPECIMENS_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-23-COL-A,PC
111,SM_01_,SPECIMENS_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-23-COL-B,PC
111,SM_01_,SPECIMENS_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-23-COL-C,PC
111,SM_01_,SPECIMENS_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-23-COL-D,PC
111,SM_01_,ARCHAE_NONCSH_X,Checkbox for lines on Part I,SCHED-M-PART-01-LINE-24-COL-A,PC
111,SM_01_,ARCHAE_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-24-COL-B,PC
111,SM_01_,ARCHAE_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-24-COL-C,PC
111,SM_01_,ARCHAE_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-24-COL-D,PC
111,SM_01_,NUM_FORM_8283_REC,Number of 8283s received,SCHED-M-PART-01-LINE-29,PC
111,SM_01_,PROP_HELD_X,Any property that must be held?,SCHED-M-PART-01-LINE-30A,PC
111,SM_01_,REVIEW_PROCESS_UNUSUAL_X,Review process reference unusual noncash gifts?,SCHED-M-PART-01-LINE-31,PC
111,SM_01_,THIRD_PARTIES_USED_X,Third parties used?,SCHED-M-PART-01-LINE-32A,PC
112,SM_01_,OTH_NONCSH_DESC,Other Non Cash Contributions Table - Description,SCHED-M-PART-01-LINE-25,PC
112,SM_01_,OTH_NONCSH_X,Checkbox for line on Part I,SCHED-M-PART-01-LINE-25-COL-A,PC
112,SM_01_,OTH_NUM_CONTR,Number of contributions,SCHED-M-PART-01-LINE-25-COL-B,PC
112,SM_01_,OTH_NONCSH_CONTR,Revenues reported on F990; Pt VIII; line 1g,SCHED-M-PART-01-LINE-25-COL-C,PC
112,SM_01_,OTH_METHOD_REV,Method of determining revenues,SCHED-M-PART-01-LINE-25-COL-D,PC
113,SM_02_,EXPLANATION_TEXT,Form990 Schedule MPart II - Explanation,SCHED-M-PART-02,PC
113,SM_02_,FORM_LINE_REFERENCE,Return Reference,SCHED-M-PART-02,PC
113,SM_02_,IDENTIFIER,Form990 Schedule MPart II - Identifier,SCHED-M-PART-02,PC
113,SM_02_,RETURN_REFERENCE,Return Reference,SCHED-M-PART-02,PC
114,SN_01_,ORG_DTK_DIR_SUCCESSOR_X,Become a director or trustee of a successor or transferee organization?,SCHED-N-PART-01-LINE-02A,PZ
114,SN_01_,ORG_DTK_EMPL_SUCCESSOR_X,Become an employee of; or independent contractor for; a successor or transferee organization?,SCHED-N-PART-01-LINE-02B,PZ
114,SN_01_,ORG_DTK_OWN_SUCCESSOR_X,Become a direct or indirect owner of a successor or transferee organization?,SCHED-N-PART-01-LINE-02C,PZ
114,SN_01_,ORG_DTK_REC_COMP_X,Receive; or become entitled to; compensation or other similar payments as a result of the organization’s liquidation; termination; or dissolution?,SCHED-N-PART-01-LINE-02D,PZ
114,SN_01_,ORG_ASSET_DIST_GVRN_X,Did the organization distribute its assets in accordance with its governing instruments?,SCHED-N-PART-01-LINE-03,PZ
114,SN_01_,ORG_REQ_NOTIFY_ATTORNEY_X,Is the organization required to notify the attorney general or other appropriate state official of its intent to dissolve?,SCHED-N-PART-01-LINE-04A,PZ
114,SN_01_,ORG_ATTORNEY_NOTIFIED_X,If “Yes;” did the organization provide such notice?,SCHED-N-PART-01-LINE-04B,PZ
114,SN_01_,ORG_LIAB_PAID_X,Did the organization discharge or pay all liabilities in accordance with state laws?,SCHED-N-PART-01-LINE-05,PZ
114,SN_01_,ORG_BOND_OUTSTANDING_X,Did the organization have any tax-exempt bonds outstanding during the year?,SCHED-N-PART-01-LINE-06A,PZ
114,SN_01_,ORG_BOND_LIAB_DISCHARGED_X,Did the organization discharge or defease tax-exempt bond liabilities in accordance with the Internal Revenue Code and state laws?,SCHED-N-PART-01-LINE-06B,PZ
115,SN_01_,LTD_ASSET_DIST_DESC,Description of asset(s) distributed or transactional expenses paid,SCHED-N-PART-01-LINE-01-COL-A,PZ
115,SN_01_,LTD_ASSET_DIST_DATE,Date of distribution,SCHED-N-PART-01-LINE-01-COL-B,PZ
115,SN_01_,LTD_ASSET_DIST_FMV,Fair market value of asset(s) distributed or amount of transactional expenses,SCHED-N-PART-01-LINE-01-COL-C,PZ
115,SN_01_,LTD_ASSET_DIST_FMV_METHOD,Method of determining FMV for asset(s) distributed or transactional expenses,SCHED-N-PART-01-LINE-01-COL-D,PZ
115,SN_01_,LTD_RECIP_EIN,EIN of recipient (if tax-exempt),SCHED-N-PART-01-LINE-01-COL-E,PZ
115,SN_01_,LTD_RECIP_ADDR_CITY,Address Foreign - City,SCHED-N-PART-01-LINE-01-COL-F,PZ
115,SN_01_,LTD_RECIP_ADDR_CNTR,Address Foreign - Country,SCHED-N-PART-01-LINE-01-COL-F,PZ
115,SN_01_,LTD_RECIP_ADDR_L1,Address Foreign - AddressLine1,SCHED-N-PART-01-LINE-01-COL-F,PZ
115,SN_01_,LTD_RECIP_ADDR_L2,Address Foreign - AddressLine2,SCHED-N-PART-01-LINE-01-COL-F,PZ
115,SN_01_,LTD_RECIP_ADDR_STATE,Province or state,SCHED-N-PART-01-LINE-01-COL-F,PZ
115,SN_01_,LTD_RECIP_ADDR_ZIP,Address Foreign - Postal code,SCHED-N-PART-01-LINE-01-COL-F,PZ
115,SN_01_,LTD_RECIP_NAME_ORG_L1,Name Business - BusinessNameLine1,SCHED-N-PART-01-LINE-01-COL-F,PZ
115,SN_01_,LTD_RECIP_NAME_ORG_L2,Name Business - BusinessNameLine2,SCHED-N-PART-01-LINE-01-COL-F,PZ
115,SN_01_,LTD_RECIP_NAME_PERS,Liquidation Table - Name - Person,SCHED-N-PART-01-LINE-01-COL-F,PZ
115,SN_01_,LTD_RECIP_IRC_SECTION,IRC code section of recipient(s) (if tax-exempt) or type of entity,SCHED-N-PART-01-LINE-01-COL-G,PZ
116,SN_02_,ORG_DTK_DIR_SUCCESSOR_X,Become a director or trustee of a successor or transferee organization?,SCHED-N-PART-02-LINE-02A,PZ
116,SN_02_,ORG_DTK_EMPL_SUCCESSOR_X,Become an employee of; or independent contractor for; a successor or transferee organization?,SCHED-N-PART-02-LINE-02B,PZ
116,SN_02_,ORG_DTK_OWN_SUCCESSOR_X,Become a direct or indirect owner of a successor or transferee organization?,SCHED-N-PART-02-LINE-02C,PZ
116,SN_02_,ORG_DTK_REC_COMP_X,Receive; or become entitled to; compensation or other similar payments as a result of the organization’s significant DISPOSITION-OF-ASSETS?,SCHED-N-PART-02-LINE-02D,PZ
117,SN_02_,DOA_ASSET_DIST_DESC,Description of asset(s) distributed or transactional expenses paid,SCHED-N-PART-02-LINE-01-COL-A,PZ
117,SN_02_,DOA_ASSET_DIST_DATE,Date of distribution,SCHED-N-PART-02-LINE-01-COL-B,PZ
117,SN_02_,DOA_ASSET_DIST_FMV,Fair market value of asset(s) distributed or amount of transactional expenses,SCHED-N-PART-02-LINE-01-COL-C,PZ
117,SN_02_,DOA_ASSET_DIST_FMV_METHOD,Method of determining FMV for asset(s) distributed or transactional expenses,SCHED-N-PART-02-LINE-01-COL-D,PZ
117,SN_02_,DOA_RECIP_EIN,EIN of recipient (if tax-exempt),SCHED-N-PART-02-LINE-01-COL-E,PZ
117,SN_02_,DOA_RECIP_ADDR_CITY,Foreign Address - City,SCHED-N-PART-02-LINE-01-COL-F,PZ
117,SN_02_,DOA_RECIP_ADDR_CNTR,Foreign Address - Country,SCHED-N-PART-02-LINE-01-COL-F,PZ
117,SN_02_,DOA_RECIP_ADDR_L1,Foreign Address - AddressLine1,SCHED-N-PART-02-LINE-01-COL-F,PZ
117,SN_02_,DOA_RECIP_ADDR_L2,Foreign Address - AddressLine2,SCHED-N-PART-02-LINE-01-COL-F,PZ
117,SN_02_,DOA_RECIP_ADDR_STATE,Province or state,SCHED-N-PART-02-LINE-01-COL-F,PZ
