output_column,source_family,rows_total,rows_nonnull,fill_rate,distinct_nonnull_count,column_group,example_source_column
nccs_bmf__RULING,nccs_postcard,3461,0,0.0,0,source_native,RULING
nccs_bmf__RYEAR,givingtuesday_datamart,4381,0,0.0,0,source_native,RYEAR
nccs_bmf__RYEAR,nccs_bmf,29793,24193,0.8120363843855939,98,source_native,RYEAR
nccs_bmf__RYEAR,nccs_efile,3866,0,0.0,0,source_native,RYEAR
nccs_bmf__RYEAR,nccs_postcard,3461,0,0.0,0,source_native,RYEAR
nccs_bmf__SEC_NAME,givingtuesday_datamart,4381,0,0.0,0,source_native,SEC_NAME
nccs_bmf__SEC_NAME,nccs_bmf,29793,1437,0.04823280636391099,1393,source_native,SEC_NAME
nccs_bmf__SEC_NAME,nccs_efile,3866,0,0.0,0,source_native,SEC_NAME
nccs_bmf__SEC_NAME,nccs_postcard,3461,0,0.0,0,source_native,SEC_NAME
nccs_bmf__SORT_NAME,givingtuesday_datamart,4381,0,0.0,0,source_native,SORT_NAME
nccs_bmf__SORT_NAME,nccs_bmf,29793,5731,0.1923606216225288,1676,source_native,SORT_NAME
nccs_bmf__SORT_NAME,nccs_efile,3866,0,0.0,0,source_native,SORT_NAME
nccs_bmf__SORT_NAME,nccs_postcard,3461,0,0.0,0,source_native,SORT_NAME
nccs_bmf__STATE,givingtuesday_datamart,4381,0,0.0,0,source_native,STATE
nccs_bmf__STATE,nccs_bmf,29793,29793,1.0,4,source_native,STATE
nccs_bmf__STATE,nccs_efile,3866,0,0.0,0,source_native,STATE
nccs_bmf__STATE,nccs_postcard,3461,0,0.0,0,source_native,STATE
nccs_bmf__STATUS,givingtuesday_datamart,4381,0,0.0,0,source_native,STATUS
nccs_bmf__STATUS,nccs_bmf,29793,24193,0.8120363843855939,4,source_native,STATUS
nccs_bmf__STATUS,nccs_efile,3866,0,0.0,0,source_native,STATUS
nccs_bmf__STATUS,nccs_postcard,3461,0,0.0,0,source_native,STATUS
nccs_bmf__STREET,givingtuesday_datamart,4381,0,0.0,0,source_native,STREET
nccs_bmf__STREET,nccs_bmf,29793,24193,0.8120363843855939,6928,source_native,STREET
nccs_bmf__STREET,nccs_efile,3866,0,0.0,0,source_native,STREET
nccs_bmf__STREET,nccs_postcard,3461,0,0.0,0,source_native,STREET
nccs_bmf__SUBSECCD,givingtuesday_datamart,4381,0,0.0,0,source_native,SUBSECCD
nccs_bmf__SUBSECCD,nccs_bmf,29793,5600,0.18796361561440608,16,source_native,SUBSECCD
nccs_bmf__SUBSECCD,nccs_efile,3866,0,0.0,0,source_native,SUBSECCD
nccs_bmf__SUBSECCD,nccs_postcard,3461,0,0.0,0,source_native,SUBSECCD
nccs_bmf__SUBSECTION,givingtuesday_datamart,4381,0,0.0,0,source_native,SUBSECTION
nccs_bmf__SUBSECTION,nccs_bmf,29793,24193,0.8120363843855939,17,source_native,SUBSECTION
nccs_bmf__SUBSECTION,nccs_efile,3866,0,0.0,0,source_native,SUBSECTION
nccs_bmf__SUBSECTION,nccs_postcard,3461,0,0.0,0,source_native,SUBSECTION
nccs_bmf__TAXPER,givingtuesday_datamart,4381,0,0.0,0,source_native,TAXPER
nccs_bmf__TAXPER,nccs_bmf,29793,4600,0.1543986842546907,68,source_native,TAXPER
nccs_bmf__TAXPER,nccs_efile,3866,0,0.0,0,source_native,TAXPER
nccs_bmf__TAXPER,nccs_postcard,3461,0,0.0,0,source_native,TAXPER
nccs_bmf__TAX_PERIOD,givingtuesday_datamart,4381,0,0.0,0,source_native,TAX_PERIOD
nccs_bmf__TAX_PERIOD,nccs_bmf,29793,24193,0.8120363843855939,100,source_native,TAX_PERIOD
nccs_bmf__TAX_PERIOD,nccs_efile,3866,0,0.0,0,source_native,TAX_PERIOD
nccs_bmf__TAX_PERIOD,nccs_postcard,3461,0,0.0,0,source_native,TAX_PERIOD
nccs_bmf__ZFILER,givingtuesday_datamart,4381,0,0.0,0,source_native,ZFILER
nccs_bmf__ZFILER,nccs_bmf,29793,5600,0.18796361561440608,2,source_native,ZFILER
nccs_bmf__ZFILER,nccs_efile,3866,0,0.0,0,source_native,ZFILER
nccs_bmf__ZFILER,nccs_postcard,3461,0,0.0,0,source_native,ZFILER
nccs_bmf__ZIP,givingtuesday_datamart,4381,0,0.0,0,source_native,ZIP
nccs_bmf__ZIP,nccs_bmf,29793,24193,0.8120363843855939,6447,source_native,ZIP
nccs_bmf__ZIP,nccs_efile,3866,0,0.0,0,source_native,ZIP
nccs_bmf__ZIP,nccs_postcard,3461,0,0.0,0,source_native,ZIP
nccs_bmf__ZIP5,givingtuesday_datamart,4381,0,0.0,0,source_native,ZIP5
nccs_bmf__ZIP5,nccs_bmf,29793,5600,0.18796361561440608,161,source_native,ZIP5
nccs_bmf__ZIP5,nccs_efile,3866,0,0.0,0,source_native,ZIP5
nccs_bmf__ZIP5,nccs_postcard,3461,0,0.0,0,source_native,ZIP5
nccs_bmf__benchmark_match_source,givingtuesday_datamart,4381,0,0.0,0,source_native,benchmark_match_source
nccs_bmf__benchmark_match_source,nccs_bmf,29793,29793,1.0,1,source_native,benchmark_match_source
nccs_bmf__benchmark_match_source,nccs_efile,3866,0,0.0,0,source_native,benchmark_match_source
nccs_bmf__benchmark_match_source,nccs_postcard,3461,0,0.0,0,source_native,benchmark_match_source
nccs_bmf__bmf_snapshot_month,givingtuesday_datamart,4381,0,0.0,0,source_native,bmf_snapshot_month
nccs_bmf__bmf_snapshot_month,nccs_bmf,29793,24193,0.8120363843855939,4,source_native,bmf_snapshot_month
nccs_bmf__bmf_snapshot_month,nccs_efile,3866,0,0.0,0,source_native,bmf_snapshot_month
nccs_bmf__bmf_snapshot_month,nccs_postcard,3461,0,0.0,0,source_native,bmf_snapshot_month
nccs_bmf__bmf_snapshot_year,givingtuesday_datamart,4381,0,0.0,0,source_native,bmf_snapshot_year
nccs_bmf__bmf_snapshot_year,nccs_bmf,29793,29793,1.0,5,source_native,bmf_snapshot_year
nccs_bmf__bmf_snapshot_year,nccs_efile,3866,0,0.0,0,source_native,bmf_snapshot_year
nccs_bmf__bmf_snapshot_year,nccs_postcard,3461,0,0.0,0,source_native,bmf_snapshot_year
nccs_bmf__county_fips,givingtuesday_datamart,4381,0,0.0,0,source_native,county_fips
nccs_bmf__county_fips,nccs_bmf,29793,29793,1.0,18,source_native,county_fips
nccs_bmf__county_fips,nccs_efile,3866,0,0.0,0,source_native,county_fips
nccs_bmf__county_fips,nccs_postcard,3461,0,0.0,0,source_native,county_fips
nccs_bmf__is_benchmark_county,givingtuesday_datamart,4381,0,0.0,0,source_native,is_benchmark_county
nccs_bmf__is_benchmark_county,nccs_bmf,29793,29793,1.0,1,source_native,is_benchmark_county
nccs_bmf__is_benchmark_county,nccs_efile,3866,0,0.0,0,source_native,is_benchmark_county
nccs_bmf__is_benchmark_county,nccs_postcard,3461,0,0.0,0,source_native,is_benchmark_county
nccs_bmf__region,givingtuesday_datamart,4381,0,0.0,0,source_native,region
nccs_bmf__region,nccs_bmf,29793,29793,1.0,5,source_native,region
nccs_bmf__region,nccs_efile,3866,0,0.0,0,source_native,region
nccs_bmf__region,nccs_postcard,3461,0,0.0,0,source_native,region
nccs_efile__EIN2,givingtuesday_datamart,4381,0,0.0,0,source_native,EIN2
nccs_efile__EIN2,nccs_bmf,29793,0,0.0,0,source_native,EIN2
nccs_efile__EIN2,nccs_efile,3866,3866,1.0,1935,source_native,EIN2
nccs_efile__EIN2,nccs_postcard,3461,0,0.0,0,source_native,EIN2
nccs_efile__F9_00_BUILD_TIME_STAMP,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_00_BUILD_TIME_STAMP
nccs_efile__F9_00_BUILD_TIME_STAMP,nccs_bmf,29793,0,0.0,0,source_native,F9_00_BUILD_TIME_STAMP
nccs_efile__F9_00_BUILD_TIME_STAMP,nccs_efile,3866,3866,1.0,5,source_native,F9_00_BUILD_TIME_STAMP
nccs_efile__F9_00_BUILD_TIME_STAMP,nccs_postcard,3461,0,0.0,0,source_native,F9_00_BUILD_TIME_STAMP
nccs_efile__F9_00_ORG_ADDR_STATE,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_00_ORG_ADDR_STATE
nccs_efile__F9_00_ORG_ADDR_STATE,nccs_bmf,29793,0,0.0,0,source_native,F9_00_ORG_ADDR_STATE
nccs_efile__F9_00_ORG_ADDR_STATE,nccs_efile,3866,3866,1.0,4,source_native,F9_00_ORG_ADDR_STATE
nccs_efile__F9_00_ORG_ADDR_STATE,nccs_postcard,3461,0,0.0,0,source_native,F9_00_ORG_ADDR_STATE
nccs_efile__F9_00_ORG_ADDR_ZIP,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_00_ORG_ADDR_ZIP
nccs_efile__F9_00_ORG_ADDR_ZIP,nccs_bmf,29793,0,0.0,0,source_native,F9_00_ORG_ADDR_ZIP
nccs_efile__F9_00_ORG_ADDR_ZIP,nccs_efile,3866,3866,1.0,327,source_native,F9_00_ORG_ADDR_ZIP
nccs_efile__F9_00_ORG_ADDR_ZIP,nccs_postcard,3461,0,0.0,0,source_native,F9_00_ORG_ADDR_ZIP
nccs_efile__F9_00_ORG_EIN,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_00_ORG_EIN
nccs_efile__F9_00_ORG_EIN,nccs_bmf,29793,0,0.0,0,source_native,F9_00_ORG_EIN
nccs_efile__F9_00_ORG_EIN,nccs_efile,3866,3866,1.0,1935,source_native,F9_00_ORG_EIN
nccs_efile__F9_00_ORG_EIN,nccs_postcard,3461,0,0.0,0,source_native,F9_00_ORG_EIN
nccs_efile__F9_00_ORG_NAME_L1,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_00_ORG_NAME_L1
nccs_efile__F9_00_ORG_NAME_L1,nccs_bmf,29793,0,0.0,0,source_native,F9_00_ORG_NAME_L1
nccs_efile__F9_00_ORG_NAME_L1,nccs_efile,3866,3866,1.0,2053,source_native,F9_00_ORG_NAME_L1
nccs_efile__F9_00_ORG_NAME_L1,nccs_postcard,3461,0,0.0,0,source_native,F9_00_ORG_NAME_L1
nccs_efile__F9_00_RETURN_AMENDED_X,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_00_RETURN_AMENDED_X
nccs_efile__F9_00_RETURN_AMENDED_X,nccs_bmf,29793,0,0.0,0,source_native,F9_00_RETURN_AMENDED_X
nccs_efile__F9_00_RETURN_AMENDED_X,nccs_efile,3866,32,0.008277289187790998,1,source_native,F9_00_RETURN_AMENDED_X
nccs_efile__F9_00_RETURN_AMENDED_X,nccs_postcard,3461,0,0.0,0,source_native,F9_00_RETURN_AMENDED_X
nccs_efile__F9_00_RETURN_TIME_STAMP,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_00_RETURN_TIME_STAMP
nccs_efile__F9_00_RETURN_TIME_STAMP,nccs_bmf,29793,0,0.0,0,source_native,F9_00_RETURN_TIME_STAMP
nccs_efile__F9_00_RETURN_TIME_STAMP,nccs_efile,3866,3866,1.0,3783,source_native,F9_00_RETURN_TIME_STAMP
nccs_efile__F9_00_RETURN_TIME_STAMP,nccs_postcard,3461,0,0.0,0,source_native,F9_00_RETURN_TIME_STAMP
nccs_efile__F9_00_RETURN_TYPE,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_00_RETURN_TYPE
nccs_efile__F9_00_RETURN_TYPE,nccs_bmf,29793,0,0.0,0,source_native,F9_00_RETURN_TYPE
nccs_efile__F9_00_RETURN_TYPE,nccs_efile,3866,3866,1.0,2,source_native,F9_00_RETURN_TYPE
nccs_efile__F9_00_RETURN_TYPE,nccs_postcard,3461,0,0.0,0,source_native,F9_00_RETURN_TYPE
nccs_efile__F9_00_TAX_PERIOD_BEGIN_DATE,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_00_TAX_PERIOD_BEGIN_DATE
nccs_efile__F9_00_TAX_PERIOD_BEGIN_DATE,nccs_bmf,29793,0,0.0,0,source_native,F9_00_TAX_PERIOD_BEGIN_DATE
nccs_efile__F9_00_TAX_PERIOD_BEGIN_DATE,nccs_efile,3866,3866,1.0,53,source_native,F9_00_TAX_PERIOD_BEGIN_DATE
nccs_efile__F9_00_TAX_PERIOD_BEGIN_DATE,nccs_postcard,3461,0,0.0,0,source_native,F9_00_TAX_PERIOD_BEGIN_DATE
nccs_efile__F9_00_TAX_PERIOD_END_DATE,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_00_TAX_PERIOD_END_DATE
nccs_efile__F9_00_TAX_PERIOD_END_DATE,nccs_bmf,29793,0,0.0,0,source_native,F9_00_TAX_PERIOD_END_DATE
nccs_efile__F9_00_TAX_PERIOD_END_DATE,nccs_efile,3866,3866,1.0,36,source_native,F9_00_TAX_PERIOD_END_DATE
nccs_efile__F9_00_TAX_PERIOD_END_DATE,nccs_postcard,3461,0,0.0,0,source_native,F9_00_TAX_PERIOD_END_DATE
nccs_efile__F9_00_TAX_YEAR,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_00_TAX_YEAR
nccs_efile__F9_00_TAX_YEAR,nccs_bmf,29793,0,0.0,0,source_native,F9_00_TAX_YEAR
nccs_efile__F9_00_TAX_YEAR,nccs_efile,3866,3866,1.0,3,source_native,F9_00_TAX_YEAR
nccs_efile__F9_00_TAX_YEAR,nccs_postcard,3461,0,0.0,0,source_native,F9_00_TAX_YEAR
nccs_efile__F9_01_EXP_REV_LESS_EXP_CY,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_01_EXP_REV_LESS_EXP_CY
nccs_efile__F9_01_EXP_REV_LESS_EXP_CY,nccs_bmf,29793,0,0.0,0,source_native,F9_01_EXP_REV_LESS_EXP_CY
nccs_efile__F9_01_EXP_REV_LESS_EXP_CY,nccs_efile,3866,3843,0.9940506983962752,3770,source_native,F9_01_EXP_REV_LESS_EXP_CY
nccs_efile__F9_01_EXP_REV_LESS_EXP_CY,nccs_postcard,3461,0,0.0,0,source_native,F9_01_EXP_REV_LESS_EXP_CY
nccs_efile__F9_01_EXP_TOT_CY,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_01_EXP_TOT_CY
nccs_efile__F9_01_EXP_TOT_CY,nccs_bmf,29793,0,0.0,0,source_native,F9_01_EXP_TOT_CY
nccs_efile__F9_01_EXP_TOT_CY,nccs_efile,3866,3828,0.9901707190894982,3776,source_native,F9_01_EXP_TOT_CY
nccs_efile__F9_01_EXP_TOT_CY,nccs_postcard,3461,0,0.0,0,source_native,F9_01_EXP_TOT_CY
nccs_efile__F9_01_NAFB_ASSET_TOT_EOY,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_01_NAFB_ASSET_TOT_EOY
nccs_efile__F9_01_NAFB_ASSET_TOT_EOY,nccs_bmf,29793,0,0.0,0,source_native,F9_01_NAFB_ASSET_TOT_EOY
nccs_efile__F9_01_NAFB_ASSET_TOT_EOY,nccs_efile,3866,2437,0.6303673047077082,2408,source_native,F9_01_NAFB_ASSET_TOT_EOY
nccs_efile__F9_01_NAFB_ASSET_TOT_EOY,nccs_postcard,3461,0,0.0,0,source_native,F9_01_NAFB_ASSET_TOT_EOY
nccs_efile__F9_01_REV_TOT_CY,givingtuesday_datamart,4381,0,0.0,0,source_native,F9_01_REV_TOT_CY
nccs_efile__F9_01_REV_TOT_CY,nccs_bmf,29793,0,0.0,0,source_native,F9_01_REV_TOT_CY
nccs_efile__F9_01_REV_TOT_CY,nccs_efile,3866,3853,0.9966373512674599,3777,source_native,F9_01_REV_TOT_CY
nccs_efile__F9_01_REV_TOT_CY,nccs_postcard,3461,0,0.0,0,source_native,F9_01_REV_TOT_CY
nccs_efile__ORG_EIN,givingtuesday_datamart,4381,0,0.0,0,source_native,ORG_EIN
nccs_efile__ORG_EIN,nccs_bmf,29793,0,0.0,0,source_native,ORG_EIN
nccs_efile__ORG_EIN,nccs_efile,3866,3866,1.0,1935,source_native,ORG_EIN
nccs_efile__ORG_EIN,nccs_postcard,3461,0,0.0,0,source_native,ORG_EIN
nccs_efile__RETURN_AMENDED_X,givingtuesday_datamart,4381,0,0.0,0,source_native,RETURN_AMENDED_X
nccs_efile__RETURN_AMENDED_X,nccs_bmf,29793,0,0.0,0,source_native,RETURN_AMENDED_X
nccs_efile__RETURN_AMENDED_X,nccs_efile,3866,3866,1.0,2,source_native,RETURN_AMENDED_X
nccs_efile__RETURN_AMENDED_X,nccs_postcard,3461,0,0.0,0,source_native,RETURN_AMENDED_X
nccs_efile__RETURN_TIME_STAMP,givingtuesday_datamart,4381,0,0.0,0,source_native,RETURN_TIME_STAMP
nccs_efile__RETURN_TIME_STAMP,nccs_bmf,29793,0,0.0,0,source_native,RETURN_TIME_STAMP
nccs_efile__RETURN_TIME_STAMP,nccs_efile,3866,3866,1.0,3783,source_native,RETURN_TIME_STAMP
nccs_efile__RETURN_TIME_STAMP,nccs_postcard,3461,0,0.0,0,source_native,RETURN_TIME_STAMP
nccs_efile__RETURN_TYPE,givingtuesday_datamart,4381,0,0.0,0,source_native,RETURN_TYPE
nccs_efile__RETURN_TYPE,nccs_bmf,29793,0,0.0,0,source_native,RETURN_TYPE
nccs_efile__RETURN_TYPE,nccs_efile,3866,3866,1.0,2,source_native,RETURN_TYPE
nccs_efile__RETURN_TYPE,nccs_postcard,3461,0,0.0,0,source_native,RETURN_TYPE
nccs_efile__SA_01_PCSTAT_HOSPITAL_X,givingtuesday_datamart,4381,0,0.0,0,source_native,SA_01_PCSTAT_HOSPITAL_X
nccs_efile__SA_01_PCSTAT_HOSPITAL_X,nccs_bmf,29793,0,0.0,0,source_native,SA_01_PCSTAT_HOSPITAL_X
nccs_efile__SA_01_PCSTAT_HOSPITAL_X,nccs_efile,3866,35,0.009053285049146405,1,source_native,SA_01_PCSTAT_HOSPITAL_X
nccs_efile__SA_01_PCSTAT_HOSPITAL_X,nccs_postcard,3461,0,0.0,0,source_native,SA_01_PCSTAT_HOSPITAL_X
nccs_efile__SA_01_PCSTAT_SCHOOL_X,givingtuesday_datamart,4381,0,0.0,0,source_native,SA_01_PCSTAT_SCHOOL_X
nccs_efile__SA_01_PCSTAT_SCHOOL_X,nccs_bmf,29793,0,0.0,0,source_native,SA_01_PCSTAT_SCHOOL_X
nccs_efile__SA_01_PCSTAT_SCHOOL_X,nccs_efile,3866,114,0.029487842731505433,1,source_native,SA_01_PCSTAT_SCHOOL_X
nccs_efile__SA_01_PCSTAT_SCHOOL_X,nccs_postcard,3461,0,0.0,0,source_native,SA_01_PCSTAT_SCHOOL_X
nccs_efile__TAX_PERIOD_BEGIN_DATE,givingtuesday_datamart,4381,0,0.0,0,source_native,TAX_PERIOD_BEGIN_DATE
nccs_efile__TAX_PERIOD_BEGIN_DATE,nccs_bmf,29793,0,0.0,0,source_native,TAX_PERIOD_BEGIN_DATE
nccs_efile__TAX_PERIOD_BEGIN_DATE,nccs_efile,3866,3866,1.0,53,source_native,TAX_PERIOD_BEGIN_DATE
nccs_efile__TAX_PERIOD_BEGIN_DATE,nccs_postcard,3461,0,0.0,0,source_native,TAX_PERIOD_BEGIN_DATE
nccs_efile__TAX_PERIOD_END_DATE,givingtuesday_datamart,4381,0,0.0,0,source_native,TAX_PERIOD_END_DATE
nccs_efile__TAX_PERIOD_END_DATE,nccs_bmf,29793,0,0.0,0,source_native,TAX_PERIOD_END_DATE
nccs_efile__TAX_PERIOD_END_DATE,nccs_efile,3866,3866,1.0,36,source_native,TAX_PERIOD_END_DATE
nccs_efile__TAX_PERIOD_END_DATE,nccs_postcard,3461,0,0.0,0,source_native,TAX_PERIOD_END_DATE
nccs_efile__TAX_YEAR,givingtuesday_datamart,4381,0,0.0,0,source_native,TAX_YEAR
nccs_efile__TAX_YEAR,nccs_bmf,29793,0,0.0,0,source_native,TAX_YEAR
nccs_efile__TAX_YEAR,nccs_efile,3866,3866,1.0,3,source_native,TAX_YEAR
nccs_efile__TAX_YEAR,nccs_postcard,3461,0,0.0,0,source_native,TAX_YEAR
nccs_efile__URL,givingtuesday_datamart,4381,0,0.0,0,source_native,URL
nccs_efile__URL,nccs_bmf,29793,0,0.0,0,source_native,URL
nccs_efile__URL,nccs_efile,3866,3866,1.0,3866,source_native,URL
nccs_efile__URL,nccs_postcard,3461,0,0.0,0,source_native,URL
nccs_efile__county_fips,givingtuesday_datamart,4381,0,0.0,0,source_native,county_fips
nccs_efile__county_fips,nccs_bmf,29793,0,0.0,0,source_native,county_fips
nccs_efile__county_fips,nccs_efile,3866,3866,1.0,18,source_native,county_fips
nccs_efile__county_fips,nccs_postcard,3461,0,0.0,0,source_native,county_fips
nccs_efile__efile_is_partial_year,givingtuesday_datamart,4381,0,0.0,0,source_native,efile_is_partial_year
nccs_efile__efile_is_partial_year,nccs_bmf,29793,0,0.0,0,source_native,efile_is_partial_year
nccs_efile__efile_is_partial_year,nccs_efile,3866,3866,1.0,2,source_native,efile_is_partial_year
nccs_efile__efile_is_partial_year,nccs_postcard,3461,0,0.0,0,source_native,efile_is_partial_year
nccs_efile__efile_selected_build_timestamp,givingtuesday_datamart,4381,0,0.0,0,source_native,efile_selected_build_timestamp
nccs_efile__efile_selected_build_timestamp,nccs_bmf,29793,0,0.0,0,source_native,efile_selected_build_timestamp
nccs_efile__efile_selected_build_timestamp,nccs_efile,3866,3866,1.0,5,source_native,efile_selected_build_timestamp
nccs_efile__efile_selected_build_timestamp,nccs_postcard,3461,0,0.0,0,source_native,efile_selected_build_timestamp
nccs_efile__efile_selected_filing_url,givingtuesday_datamart,4381,0,0.0,0,source_native,efile_selected_filing_url
nccs_efile__efile_selected_filing_url,nccs_bmf,29793,0,0.0,0,source_native,efile_selected_filing_url
nccs_efile__efile_selected_filing_url,nccs_efile,3866,3866,1.0,3866,source_native,efile_selected_filing_url
nccs_efile__efile_selected_filing_url,nccs_postcard,3461,0,0.0,0,source_native,efile_selected_filing_url
nccs_efile__efile_selected_return_amended,givingtuesday_datamart,4381,0,0.0,0,source_native,efile_selected_return_amended
nccs_efile__efile_selected_return_amended,nccs_bmf,29793,0,0.0,0,source_native,efile_selected_return_amended
nccs_efile__efile_selected_return_amended,nccs_efile,3866,3866,1.0,2,source_native,efile_selected_return_amended
nccs_efile__efile_selected_return_amended,nccs_postcard,3461,0,0.0,0,source_native,efile_selected_return_amended
nccs_efile__efile_selected_return_timestamp,givingtuesday_datamart,4381,0,0.0,0,source_native,efile_selected_return_timestamp
nccs_efile__efile_selected_return_timestamp,nccs_bmf,29793,0,0.0,0,source_native,efile_selected_return_timestamp
nccs_efile__efile_selected_return_timestamp,nccs_efile,3866,3866,1.0,3783,source_native,efile_selected_return_timestamp
nccs_efile__efile_selected_return_timestamp,nccs_postcard,3461,0,0.0,0,source_native,efile_selected_return_timestamp
nccs_efile__harm_assets_amount,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_assets_amount
nccs_efile__harm_assets_amount,nccs_bmf,29793,0,0.0,0,source_native,harm_assets_amount
nccs_efile__harm_assets_amount,nccs_efile,3866,2437,0.6303673047077082,2408,source_native,harm_assets_amount
nccs_efile__harm_assets_amount,nccs_postcard,3461,0,0.0,0,source_native,harm_assets_amount
nccs_efile__harm_county_fips,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_county_fips
nccs_efile__harm_county_fips,nccs_bmf,29793,0,0.0,0,source_native,harm_county_fips
nccs_efile__harm_county_fips,nccs_efile,3866,3866,1.0,18,source_native,harm_county_fips
nccs_efile__harm_county_fips,nccs_postcard,3461,0,0.0,0,source_native,harm_county_fips
nccs_efile__harm_ein,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_ein
nccs_efile__harm_ein,nccs_bmf,29793,0,0.0,0,source_native,harm_ein
nccs_efile__harm_ein,nccs_efile,3866,3866,1.0,1935,source_native,harm_ein
nccs_efile__harm_ein,nccs_postcard,3461,0,0.0,0,source_native,harm_ein
nccs_efile__harm_expenses_amount,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_expenses_amount
nccs_efile__harm_expenses_amount,nccs_bmf,29793,0,0.0,0,source_native,harm_expenses_amount
nccs_efile__harm_expenses_amount,nccs_efile,3866,3828,0.9901707190894982,3776,source_native,harm_expenses_amount
nccs_efile__harm_expenses_amount,nccs_postcard,3461,0,0.0,0,source_native,harm_expenses_amount
nccs_efile__harm_filing_form,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_filing_form
nccs_efile__harm_filing_form,nccs_bmf,29793,0,0.0,0,source_native,harm_filing_form
nccs_efile__harm_filing_form,nccs_efile,3866,3866,1.0,2,source_native,harm_filing_form
nccs_efile__harm_filing_form,nccs_postcard,3461,0,0.0,0,source_native,harm_filing_form
nccs_efile__harm_income_amount,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_income_amount
nccs_efile__harm_income_amount,nccs_bmf,29793,0,0.0,0,source_native,harm_income_amount
nccs_efile__harm_income_amount,nccs_efile,3866,3843,0.9940506983962752,3770,source_native,harm_income_amount
nccs_efile__harm_income_amount,nccs_postcard,3461,0,0.0,0,source_native,harm_income_amount
nccs_efile__harm_is_hospital,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_is_hospital
nccs_efile__harm_is_hospital,nccs_bmf,29793,0,0.0,0,source_native,harm_is_hospital
nccs_efile__harm_is_hospital,nccs_efile,3866,35,0.009053285049146405,1,source_native,harm_is_hospital
nccs_efile__harm_is_hospital,nccs_postcard,3461,0,0.0,0,source_native,harm_is_hospital
nccs_efile__harm_is_university,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_is_university
nccs_efile__harm_is_university,nccs_bmf,29793,0,0.0,0,source_native,harm_is_university
nccs_efile__harm_is_university,nccs_efile,3866,114,0.029487842731505433,1,source_native,harm_is_university
nccs_efile__harm_is_university,nccs_postcard,3461,0,0.0,0,source_native,harm_is_university
nccs_efile__harm_org_name,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_org_name
nccs_efile__harm_org_name,nccs_bmf,29793,0,0.0,0,source_native,harm_org_name
nccs_efile__harm_org_name,nccs_efile,3866,3866,1.0,2053,source_native,harm_org_name
nccs_efile__harm_org_name,nccs_postcard,3461,0,0.0,0,source_native,harm_org_name
nccs_efile__harm_region,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_region
nccs_efile__harm_region,nccs_bmf,29793,0,0.0,0,source_native,harm_region
nccs_efile__harm_region,nccs_efile,3866,3866,1.0,5,source_native,harm_region
nccs_efile__harm_region,nccs_postcard,3461,0,0.0,0,source_native,harm_region
nccs_efile__harm_revenue_amount,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_revenue_amount
nccs_efile__harm_revenue_amount,nccs_bmf,29793,0,0.0,0,source_native,harm_revenue_amount
nccs_efile__harm_revenue_amount,nccs_efile,3866,3853,0.9966373512674599,3777,source_native,harm_revenue_amount
nccs_efile__harm_revenue_amount,nccs_postcard,3461,0,0.0,0,source_native,harm_revenue_amount
nccs_efile__harm_state,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_state
nccs_efile__harm_state,nccs_bmf,29793,0,0.0,0,source_native,harm_state
nccs_efile__harm_state,nccs_efile,3866,3866,1.0,4,source_native,harm_state
nccs_efile__harm_state,nccs_postcard,3461,0,0.0,0,source_native,harm_state
nccs_efile__harm_tax_year,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_tax_year
nccs_efile__harm_tax_year,nccs_bmf,29793,0,0.0,0,source_native,harm_tax_year
nccs_efile__harm_tax_year,nccs_efile,3866,3866,1.0,3,source_native,harm_tax_year
nccs_efile__harm_tax_year,nccs_postcard,3461,0,0.0,0,source_native,harm_tax_year
nccs_efile__harm_zip5,givingtuesday_datamart,4381,0,0.0,0,source_native,harm_zip5
nccs_efile__harm_zip5,nccs_bmf,29793,0,0.0,0,source_native,harm_zip5
nccs_efile__harm_zip5,nccs_efile,3866,3866,1.0,121,source_native,harm_zip5
